id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_0562,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: obstacle,（to ～）（～に対する）障害〈可算〉,①（家族も含めて）親戚 ②相対的な,①（to ～）（～に）至る ②（a ～ life）（～な生活）を送る ③（A to do）A に～させる ④鉛，（シャーペンなどの）芯,（with～）（～に）（うまく）対処する,①～を延長する，広げる ②伸びる，広がる,①（手足や体）を伸ばす，広げる ②伸ばす，広がる ③（ひと続きの）広がり,①～を振る ②～を揺さぶる ③（恐怖，寒さで）震える,論理（学）,1,obstacle は「（to ～）（～に対する）障害〈可算〉」という意味で使われます。 語源メモ: ob「反対の」st「立つ」。,経済,3,true
leap_ja_0563,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: harm,①害〈不可算〉 ②～に害を与える,①～に入る ②～を入力する ③（into ～）（ある段階などに）入る,①上がる，昇る ②上昇,①（副詞を伴って）～を扱う ②（病人，病気）を治療する ③（A to B） （A） に（Bを）おごる ④楽しみ,①～を広げる ②広がる,①つまずく ②（across［into］～）（～に）偶然出会う,①焼ける ②～を燃やす，（CD など）を複製する,（通例－s）指示,1,harm は「①害〈不可算〉 ②～に害を与える」という意味で使われます。 語源メモ: harmaz（危害）。,IT,3,true
leap_ja_0564,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: invade,①（プライバシーなど）を侵害する ②（国など）に侵入する，～を侵略する,①（人が主語）～と一緒に行く ②（物が主語）～に伴う,～を下げる,（to ～）（～の）手がかり,①～を広げる ②広がる ③広がり,①～を（強く）押す ②～を押しつける，勧める ③（the －）報道機関，出版,～をサボる，抜かす,①～を決める，～に大きく影響する ②（be －d to do）～することを決意している ③（原因など）を特定する,1,invade は「①（プライバシーなど）を侵害する ②（国など）に侵入する，～を侵略する」という意味で使われます。 語源メモ: in-（中に）＋vado（行く）。,IT,3,true
leap_ja_0565,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: endanger,～を危険にさらす,①出発 ②逸脱,①流れる ②流れ,～を制限する,①（荷物など）を縛る ②（ひも，ネクタイなど）を結ぶ ③ネクタイ （＝necktie） ④（家族などの）きずな,～を（ずるずると）引きずる,①～をさらす ②（秘密，犯罪など）を暴露する,①（that S V）～と結論を下す ②～を終わりにする,1,endanger は「～を危険にさらす」という意味で使われます。 語源メモ: en「その状態にする」dan「支配」er「人、もの」＝「強い力の元にさらす」。,経済,3,true
leap_ja_0566,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: interrupt,①～を中断する ②～を遮る ③人の話を遮る,①目的地 ②（tourist －）旅行先，観光地,①破裂する，爆発する ②（慣用句で）突然～し始める,①（数量，範囲）を制限する ②制限,～を結びつける，縛る,①（against［on］～）（～に）寄りかかる ②（forward）身を乗り出す ③（健康的に）痩せている,①～を（ちょっと）つける，浸す ②～を少し下げる,～を区別する,1,interrupt は「①～を中断する ②～を遮る ③人の話を遮る」という意味で使われます。 語源メモ: inter(間)+rumpere(壊す)。,環境,3,true
leap_ja_0567,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: spoil,①～を台無しにする ②（子ども）を甘やかす,交通機関〈不可算〉,①割れる，砕ける ②（パンと）音を出す ③～を割る，砕く ④割れ目,～を禁じる,①～を固定する ②（ボタンなど）をかける，留める,①～をひっかく，かく ②ひっかき傷,～を磨く,～を分類する,1,"spoil は「①～を台無しにする ②（子ども）を甘やかす」という意味で使われます。 語源メモ: spolio- ""皮、皮膚""。",経済,3,true
leap_ja_0568,英語,英単語 LEAP 和訳,1学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: spectator,観客,①～経由で ②～によって,①（固体が）溶ける ②～を溶かす,①禁止〈可算〉 ②～を禁止する,①～を固定する ②～を修理する ③（主に 〈米〉）（食事，飲み物）を作る,①おじぎする ②おじぎ,①ごまかす ②～をだます,①～を推定する，見積もる ②（for ～）（～の）見積もり,1,spectator は「観客」という意味で使われます。 語源メモ: spek-（見る）。,環境,3,true
leap_ja_0569,英語,英単語 LEAP 和訳,1学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: relative,①（家族も含めて）親戚 ②相対的な,①（to ～）（～に）至る ②（a ～ life）（～な生活）を送る ③（A to do）A に～させる ④鉛，（シャーペンなどの）芯,①進歩，前進 〈不可算〉 ②進歩する，進む,①～を断る ②（to do）～するのを拒む,①（機械など）を設置する ②～をインストールする,①うなずく ②（off）うたた寝する ③うなずき，会釈,① ～に出席する，通う ②（to ～）（～に）注意を向ける ③（to ～）（～を）世話する,①（注意深く）～を選ぶ，精選する ②えり抜きの,1,relative は「①（家族も含めて）親戚 ②相対的な」という意味で使われます。,経済,3,true
leap_ja_0570,英語,英単語 LEAP 和訳,1学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: enter,①～に入る ②～を入力する ③（into ～）（ある段階などに）入る,①上がる，昇る ②上昇,①進歩，前進 〈可算〉 ②（軍隊などが）前進する，進歩する ③事前の,①～を拒絶する ②（人）を除け者にする,①～を我慢する ②～に抵抗する,①ため息をつく ②ため息,（in ～）（～に）参加する,①（考えなど）をまとめる ②～を組織化する，取りまとめる,1,enter は「①～に入る ②～を入力する ③（into ～）（ある段階などに）入る」という意味で使われます。 語源メモ: enter-「間の、中へ」。,経済,3,true
leap_ja_0571,英語,英単語 LEAP 和訳,1学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: accompany,①（人が主語）～と一緒に行く ②（物が主語）～に伴う,～を下げる,①（with～）（～を）扱う ②取り引き,（A to do）（A）を説得して～させる,～に従う,①あくびをする ②あくび,～をまねる,①（知り合いなど）が誰だかわかる ②（that S V）～を認識する,1,accompany は「①（人が主語）～と一緒に行く ②（物が主語）～に伴う」という意味で使われます。 語源メモ: ac「その方向へ」com「共に」pan「パン」y「こと」が語源で、「仲間 (＝一緒にパンを食べる関係) についていく」。,経済,3,true
leap_ja_0572,英語,英単語 LEAP 和訳,1学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: departure,①出発 ②逸脱,①流れる ②流れ,①～を扱う ②（手で）～を扱う，触れる ③取っ手,①（A of B）（A）に （Bを）確信させる，（A that S V）（A）に（～を） 確信させる ②（A to do）（A）を説得して～させる,①従事する ②（関心，注意など）を引く,①～を埋める ②～を埋葬する,存在する,①（be －d to do）～することになっている ②～と思う，仮定する,1,departure は「①出発 ②逸脱」という意味で使われます。 語源メモ: -ture「こと、もの」。,環境,3,true
